name,price,item_id,category,description
Microsoft Xbox Series S All-Digital 1883 512GB Video Game Console - White (3183),$229.99,24521053183,Video Game Consoles,Brand:Microsoft Model:Microsoft Xbox Series S Platform:Microsoft Xbox Series Region Code:NTSC-U/C (US/Canada) Color:White Type:Home Console Storage Capacity:512 GB Connectivity:HDMI MPN:RRS-00001 Resolution:1440p (QHD)
Sony PlayStation 4 Slim CUH-2215B 1TB Video Game Console 2882,$129.99,24121032882,Video Game Consoles,Brand:Sony Model:PlayStation 4 CUH-2215B Platform:PlayStation 4 Slim Region Code:NTSC-U/C (US/Canada) Color:Black Type:Home Console Storage Capacity:1TB Connectivity:HDMI MPN:CUH-2215B Country/Region of Manufacture:China Resolution:1080p (FHD)
Microsoft Xbox One S 1681 1TB Video Game Console - White (2031),$109.99,24521052031,Video Game Consoles,Brand:Microsoft Model:Microsoft Xbox One S Platform:Microsoft Xbox One Region Code:NTSC-U/C (US/Canada) Color:White Type:Home Console Storage Capacity:1 TB Connectivity:HDMI MPN:234-00001 Resolution:4K (UHD)
Sony PlayStation 4 CUH-1215B 1TB Video Game Console - Black Ops 3 Edition - 6126,$129.99,23222056126,Video Game Consoles,Brand:Sony Model:Sony Platform:PlayStation 4 Region Code:NTSC-US/CA Color:Black Type:Home Console Storage Capacity:1 TB Connectivity:HDMI MPN:CUH-1215B Resolution:1080p
Microsoft Xbox Series S All-Digital 1883 512GB Video Game Console - White (6756),$229.99,24523036756,Video Game Consoles,Brand:Microsoft Model:Microsoft Xbox Series S Platform:Microsoft Xbox Series Region Code:NTSC-U/C (US/Canada) Color:White Type:Home Console Storage Capacity:512 GB Connectivity:HDMI MPN:RRS-00001 Resolution:1440p (QHD)
Nintendo Switch Yoshi's Crafted World Video Game,$29.99,23823026765,Video Games,Game Name:Yoshi's Crafted World Platform:Nintendo Switch Publisher:Nintendo Genre:Platformer Rating:E-Everyone Region Code:Region Free Release Year:2019 Features:Multiplayer
Microsoft Xbox One S 1681 500GB Video Game Console Only 7542,$79.99,25523047542,Video Game Consoles,Brand:Microsoft Model:Xbox One S Platform:Microsoft Xbox One Region Code:NTSC-U/C (US/Canada) Color:White Type:Home Console Storage Capacity:500 GB Connectivity:HDMI MPN:1681 Country/Region of Manufacture:China
Nintendo HAC-013 Switch Pro Handheld Wireless Rechargeable Switch Controller,$39.99,25523046625,Controllers & Attachments,Brand:Nintendo Type:Controller Compatible Product:Nintendo Switch Connectivity:Wireless Compatible Model:Nintendo Switch Color:Black MPN:HAC013 Platform:Nintendo Switch Model:Pro
Sony CFI-ZCT1W DualSense Wireless Controller for PlayStation 5 - Gray Camouflage,$49.99,24121032891,Controllers & Attachments,Brand:Sony Type:Wireless Controller Connectivity:Bluetooth Compatible Model:PlayStation 4 Color:Gray Camouflage MPN:CFI-ZCT1W Model:DuelSense
Microsoft Xbox One S 1681 500GB Video Game Console - White (3169),$119.99,24521053169,Video Game Consoles,Brand:Microsoft Model:Microsoft Xbox One S Platform:Microsoft Xbox One Region Code:NTSC-U/C (US/Canada) Color:White Type:Home Console Storage Capacity:500 GB Connectivity:HDMI MPN:ZQ9-00001 Resolution:4K (UHD)
Nintendo Switch HAC-001 32GB + 256GB Video Game System - Gray (5998),$169.99,24523035998,Video Game Consoles,Brand:Nintendo Model:Nintendo Switch Platform:Nintendo Switch Region Code:NTSC-U/C (US/Canada) Color:Black Type:Handheld System Storage Capacity:32 GB Connectivity:HDMI MPN:HAC-001 Resolution:1080p (FHD)
Sony PlayStation 4 Slim CUH-2015B 1TB HDD Black Home Video Game Console 3470,$129.99,25121043470,Video Game Consoles,Brand:Sony Model:PlayStation 4 Slim Platform:Sony PlayStation 4 Region Code:NTSC-U/C (US/Canada) Color:Black Type:Home Console Storage Capacity:1 TB Connectivity:HDMI MPN:CUH-2015B
Microsoft Xbox One S 1681 500GB HDD White Body Home Video Game Console 7158,$109.99,25123047158,Video Game Consoles,Brand:Microsoft Model:Xbox One S Platform:Xbox One Region Code:NTSC-U/C (US/Canada) Color:White Type:Home Console Storage Capacity:500GB Connectivity:HDMI MPN:1681 Resolution:4K (UHD)
Sony CFI-ZVR1 PlayStation VR2 PlayStation 5 Virtual Reality Headset 3272,$299.99,23522043272,Other Video Game Accessories,Brand:Sony MPN:CFI-ZVR1 Model:VR2 Platform:PlayStation 5 Color:White
Sony PlayStation 4 Slim CUH-2215B 1TB Video Game Console - Black (3190),$129.99,24521053190,Video Game Consoles,Brand:Sony Model:Sony PlayStation 4 - Slim Platform:Sony PlayStation 4 Region Code:NTSC-U/C (US/Canada) Color:Black Type:Home Console Storage Capacity:1 TB Connectivity:HDMI MPN:3003348 Resolution:1080p (FHD)
Microsoft Xbox One S 1681 1TB HDD White Body Home Video Game Console 8209,$139.99,25123048209,Video Game Consoles,Brand:Microsoft Model:Xbox One S Platform:Xbox One Region Code:NTSC-U/C (US/Canada) Color:White Type:Home Console Storage Capacity:1TB Connectivity:HDMI MPN:1681 Resolution:4K (UHD)
Sony PlayStation 4 Slim CUH-2215B 1TB Home Video Game Console 9015,$129.99,25524049015,Video Game Consoles,Brand:Sony Model:PlayStation 4 CUH-2215B Platform:PlayStation 4 Slim Region Code:NTSC-U/C (US/Canada) Color:Black Type:Home Console Storage Capacity:1TB Connectivity:HDMI MPN:CUH-2215B Country/Region of Manufacture:China Resolution:1080p (FHD)
Sony DualSense Edge CFI-ZCP1 Mappable for PlayStation 5 Wireless Controller,$149.99,25123047122,Controllers & Attachments,Brand:Sony Type:Gaming Controller Compatible Product:Console/PC Connectivity:Wireless Compatible Model:PlayStation 5 Color:Multicolor MPN:CFI-ZCP1 Platform:PS5 Model:DualSense Edge
Nintendo Switch Lite (HDH-001) 32GB Portable Video Game System - 4906,$109.99,23721049144,Video Game Consoles,Brand:Nintendo Model:Switch Lite Platform:Nintendo Switch Color:Grey Type:Handheld Console Storage Capacity:32GB MPN:HDH-001 Resolution:780p
Nintendo Switch Super Mario Bros. Wonder Video Game,$39.99,23823026767,Video Games,Game Name:Super Mario Bros Wonder Platform:Nintendo Switch Publisher:Nintendo Games Genre:Platformer Rating:E
Nintendo Switch Metroid Dread Video Game 4831,$34.99,23823026771,Video Games,Game Name:Metroid Dread Platform:Nintendo Switch Publisher:Nintendo Games Rating:T-Teen
Microsoft Xbox One 1540 500GB Home Video Game Console 8279,$79.99,25524048279,Video Game Consoles,Brand:Microsoft Model:Xbox One Platform:Xbox One Color:Black Type:Home Console Storage Capacity:500GB Connectivity:Power Cord MPN:1540
Sony CFI-ZCT1W Wireless Dual Sense PlayStation 5 Game Controller,$39.99,23821048208,Controllers & Attachments,Brand:SONY Type:CONTROLLER Compatible Product:PLAYSTATION 5 Connectivity:WIRELESS Maximum Number of Players:1 Compatible Model:PS5 Color:White California Prop 65 Warning:N/A Platform:PS5 Model:CFI-ZCT1W
Sony PlayStation 5 CFI-1215B 825GB Video Game Console - 7813,$349.99,24323027813,Video Game Consoles,Brand:Sony Model:CFI-1215B Platform:PlayStation 5 Region Code:NTSC Color:White Type:Home Console Storage Capacity:825GB Connectivity:HDMI MPN:CFI-1215B Country/Region of Manufacture:China
Nintendo Switch Super Mario Bros. U Deluxe Video Game,$29.99,23823026773,Video Games,Game Name:New Super Mario Bros. U Deluxe Platform:Nintendo Switch Publisher:Nintendo Genre:Platformer Rating:E-Everyone Region Code:Region Free Release Year:2019
"Sony PlayStation Vita PCH-2000 White Wi-Fi 5"" Handheld Video Gaming Console 6824",$149.99,23623045264,Video Game Consoles,Brand:Sony Model:PlayStation Vita PCH-2000 Platform:PlayStation Vita PCH-2000 Color:White Type:Handheld Video Game System Features:Wi-Fi
Sony PlayStation 4 Pro CUH-7216B White 1TB 4K Home Video Gaming Console 5503,$169.99,23623045265,Video Game Consoles,Brand:Sony Model:PlayStation 4 Pro CUH-7216B Platform:PlayStation 4 Pro Color:White & Black Type:Home Video Gaming Console Storage Capacity:1TB Connectivity:HDMI Cord Features:Wi-Fi Resolution:4K
Nintendo Switch Super Mario 3D All-Stars Video Game 9619,$79.99,23823026769,Video Games,Game Name:Super Mario 3d All-Stars! Platform:Nintendo Switch Publisher:Nintendo Games Genre:Platformer Rating:E-Everyone Region Code:Region Free
Nintendo Switch Joy-Con Controllers - Pink/Orange,$49.99,24322047587,Controllers & Attachments,Brand:Nintendo Type:Controller Connectivity:Wireless Color:Pink/Orange
Nintendo Switch Mario Kart 8 Deluxe Video Game 6694,$34.99,23823026772,Video Games,Game Name:Mario Kart 8-Deluxe Platform:Nintendo Switch Publisher:Nintendo Rating:E-Everyone
Nintendo Wii Kirby's Return to Dream Land Deluxe Video Game,$34.99,23823026770,Video Games,Game Name:Kirby and the Forgotten Land & Kirby's Return To DreamLand Deluxe Platform:Nintendo Switch Publisher:Nintendo Genre:Action & Adventure Rating:E10+ (Everyone 10+) Region Code:Region Free
Nintendo Switch The Legend of Zelda: Skyward Sword HD Video Game,$29.99,23823026768,Video Games,Game Name:The Legend of Zelda: Skyward Sword HD Platform:Nintendo Switch Publisher:Nintendo Genre:Action & Adventure Rating:M Region Code:Region Free Release Year:2021 Video Game Series:The Legend of Zelda
Microsoft Xbox Series S 1883 512GB Storage All-Digital Video Game Console 7727,$209.99,25524047727,Video Game Consoles,Brand:Microsoft Model:Xbox Series S Platform:Microsoft Xbox Region Code:NTSC-U/C (US/Canada) Color:White Type:Home Console Storage Capacity:512 GB Connectivity:HDMI MPN:1883 Country/Region of Manufacture:China Resolution:1440p
