name,price,item_id,category,description,image_url
Le Vian .46ctw Round Cut Diamond Prong-Set Wedding Band 14k White Gold Size 7,$599.99,23223043142,Wedding & Anniversary Bands,"['Brand:Le Vian', 'Metal:White Gold', 'Metal Purity:14k', 'Metal Weight:1.4dwt / 2.17 Grams', 'Type:Wedding/Anniversary Band', 'Setting Style:Prong', 'Ring Size:7', 'Ring Face Height:3.0mm', 'Department:Women', 'Main Stone:Diamond', 'Main Stone Shape:Round', 'Main Stone Creation:Natural', 'Main Stone Quantity:3', 'Estimated Carat Weight:.08ctw', 'Diamond Color Grade:H - I', 'Diamond Clarity Grade:VS2 - SI1', 'Secondary Stone:Diamond', 'Secondary Stone Shape:Round', 'Secondary Stone Creation:Natural', 'Secondary Stone Quantity:8', 'Secondary Stone Estimated Carat Weight:.38ctw', 'Secondary Stone Diamond Color:Light Brown', 'Secondary Stone Diamond Clarity Grade:SI2 - I1', 'Est. Total Carat Weight:.46ctw']","['https://assets.pawnamerica.com/ProductImages//044d4d94-a96e-4c79-845e-c8501a3dd3fb.jpg', 'https://assets.pawnamerica.com/ProductImages//0553286a-1fee-4458-b442-37d59364211e.jpg', 'https://assets.pawnamerica.com/ProductImages//2f57fa9b-72c1-47e2-9445-e3e43470cfda.jpg', 'https://assets.pawnamerica.com/ProductImages//45c5169f-c841-4bb7-8066-d426b611443c.jpg', 'https://assets.pawnamerica.com/ProductImages//10ad722d-5858-4d1a-b250-383cd7cb23ed.jpg', 'https://assets.pawnamerica.com/ProductImages//17761c47-0eab-4f95-b79b-09e98071e58b.jpg']"
1.26ctw Diamond Pavé Religious Jesus Head Pendant without Chain 10k Yellow Gold,$999.99,23522047174,Necklaces & Pendants,"['Metal:Yellow Gold', 'Metal Purity:10k', 'Metal Weight:7.3dwt / 11.35 Grams', 'Style:Statement', 'Type:Pendant', 'Setting Style:Pavé', 'Theme:Religious', 'Chain Type:No Chain', 'Main Stone:Diamond', 'Main Stone Shape:Round', 'Main Stone Creation:Natural', 'Main Stone Quantity:Approx. 661', 'Diamond Color Grade:I - K', 'Diamond Clarity Grade:Included (I1 - I3)', 'Est. Total Carat Weight:1.26ctw', 'Pendant Measurement:2"" x 7/8""']","['https://assets.pawnamerica.com/ProductImages//b668e539-cda9-4989-b48f-8e045bf27e05.jpg', 'https://assets.pawnamerica.com/ProductImages//846df325-d416-4f5d-ad0c-af28e2e34cb7.jpg', 'https://assets.pawnamerica.com/ProductImages//f51400a8-68b5-498a-bac8-d5752cb51907.jpg', 'https://assets.pawnamerica.com/ProductImages//603e7250-a8e5-484e-9434-e15147707bdf.jpg', 'https://assets.pawnamerica.com/ProductImages//c977cdca-0786-4c56-b102-131b5455acdf.jpg', 'https://assets.pawnamerica.com/ProductImages//45a0bafa-c0d7-49e8-bc87-51011968e538.jpg']"
IGI 1.42ctw Cushion Cut Diamond Halo Engagement Ring 14k White Gold Size 7,$1899.99,23423053585,Engagement Rings,"['Metal:White Gold', 'Metal Purity:14k', 'Metal Weight:2.9dwt / 4.51 Grams', 'Type:Engagement Ring', 'Setting Style:Halo', 'Ring Size:7', 'Ring Face Height:9mm', 'Department:Women', 'Main Stone:Diamond', 'Main Stone Shape:Cushion', 'Main Stone Creation:Natural', 'Main Stone Quantity:1', 'Estimated Carat Weight:0.77ct', 'Diamond Color Grade:G', 'Diamond Clarity Grade:Slightly Included (SI2)', 'Main Stone Measurement:5.68mm x 5.25mm x 3.59mm', 'Certification:IGI', 'Laser Inscription:HDSC301674', 'Secondary Stone:Diamond', 'Secondary Stone Shape:Round', 'Secondary Stone Creation:Natural', 'Secondary Stone Quantity:76', 'Secondary Stone Estimated Carat Weight:0.65ctw', 'Secondary Stone Diamond Color Grade:G', 'Secondary Stone Diamond Clarity Grade:SI2 - I1', 'Est. Total Carat Weight:1.42ctw']","['https://assets.pawnamerica.com/ProductImages//e0203f69-c857-41d2-831a-53cbb8dd8cfc.jpg', 'https://assets.pawnamerica.com/ProductImages//35320a66-2a62-4e41-af26-f90067a9cca6.jpg', 'https://assets.pawnamerica.com/ProductImages//b1f08428-d1bb-48cc-9c26-c22a2510add5.jpg', 'https://assets.pawnamerica.com/ProductImages//081783ec-b72c-4aa5-9b20-52dec470f786.jpg', 'https://assets.pawnamerica.com/ProductImages//e2ea8490-2ba4-4fc4-ac0a-e94b4d9868e7.jpg', 'https://assets.pawnamerica.com/ProductImages//ad153e44-c5eb-48b9-b571-5d8ee2819d55.jpg', 'https://assets.pawnamerica.com/ProductImages//e1023d10-5520-416b-bb50-540cef8e0772.jpg', 'https://assets.pawnamerica.com/ProductImages//b9b464a0-9bf6-4c87-afe7-9b3afb8039fb.jpg']"
"5.29ctw Heart-Shaped Aquamarine, Ruby and Diamond Ring 18k Yellow Gold Size 7",$2299.99,23222062483,Rings,"['Metal:Yellow Gold', 'Metal Purity:18k', 'Metal Weight:5.8dwt / 9.01 Grams', 'Type:Ring', 'Setting Style:Halo', 'Style:Cocktail', 'Ring Size:7', 'Ring Face Height:18.8mm', 'Department:Women', 'Main Stone:Aquamarine', 'Main Stone Shape:Heart', 'Main Stone Creation:Natural', 'Main Stone Color:Blue', 'Main Stone Qty:1', 'Est. Carat Weight:4.03ct', 'Main Stone Length:10.23mm', 'Main Stone Width:9.83mm', 'Main Stone Depth:7.02mm', 'Gemstone Clarity Grade:Slightly Included', 'Secondary Stone:Ruby', 'Secondary Stone Shape:Round / Fancy Cut', 'Secondary Stone Creation:Natural', 'Secondary Stone Treatment:Heated', 'Secondary Stone Color:Red', 'Secondary Stone Qty:16 / 2', 'Secondary Stone Estimated Carat Weight:.64ctw / .38ctw', 'Gemstone Clarity Grade:Moderately Included', 'Additional Stone:Diamond', 'Additional Stone Shape:Round', 'Additional\xa0Stone Creation:Natural', 'Additional\xa0Stone Qty:61', 'Additional\xa0Stone Estimated Carat Weight:.24ctw', 'Diamond Color Grade:G', 'Diamond Clarity Grade:SI1 - SI2', 'Est. Total Carat Weight:5.29ctw']","['https://assets.pawnamerica.com/ProductImages//370aff6e-67e6-4304-bc45-aafc25d42959.jpg', 'https://assets.pawnamerica.com/ProductImages//f53ea527-7799-43f1-8d0b-526db281c473.jpg', 'https://assets.pawnamerica.com/ProductImages//0947afda-3dbd-4c96-869f-12584d38e912.jpg', 'https://assets.pawnamerica.com/ProductImages//3a09eedb-6658-4abe-9e0c-376754a0f77b.jpg', 'https://assets.pawnamerica.com/ProductImages//598cd2f7-6d89-42fe-b50a-ba9a90bc9fb5.jpg', 'https://assets.pawnamerica.com/ProductImages//f2f2d1c3-2224-419e-aa46-d1858d657117.jpg', 'https://assets.pawnamerica.com/ProductImages//fed84493-df1d-45d6-a087-b08d8c102797.jpg']"
1.10ctw Round Diamond Cluster Panther Statement Ring 14k Yellow Gold Size 7.75,$799.99,23221048053,Rings,"['Metal:Yellow Gold', 'Metal Purity:14k', 'Metal Weight:4.9dwt / 7.62 Grams', 'Type:Ring', 'Style:Cocktail', 'Theme:Animals & Insects', 'Setting Style:Cluster', 'Ring Size:7.75', 'Ring Face Height:11.5mm', 'Department:Women', 'Main Stone:Diamond', 'Main Stone Shape:Round', 'Main Stone Creation:Natural', 'Main Stone Qty:80', 'Est. Carat Weight:1.00ctw', 'Colored Diamond Intensity:Light', 'Main Stone Color:Brown', 'Diamond Clarity Grade:SI1 - I1', 'Secondary Stone:Diamond', 'Secondary Stone Shape:Round', 'Secondary Stone Creation:Natural', 'Secondary Stone Qty:7', 'Secondary Stone Estimated Carat Weight:0.06ctw', 'Secondary Stone Diamond Color Grade:I', 'Secondary Stone Diamond Clarity Grade:Included (I3)', 'Additional Stone:Diamond', 'Additional\xa0Stone Shape:Round', 'Additional\xa0Stone Creation:Natural', 'Additional\xa0Stone Qty:2', 'Additional\xa0Stone Estimated Carat Weight:0.04ctw', 'Additional\xa0Stone Diamond Color Grade:L - N', 'Additional\xa0Stone Diamond Clarity Grade:Included (I1)', 'Est. Total Carat Weight:1.10ctw']","['https://assets.pawnamerica.com/ProductImages//8b9368c1-29f6-46ac-9487-eb5d6f3af438.jpg', 'https://assets.pawnamerica.com/ProductImages//f63c03ed-bc6c-4125-88f5-d287c4a72b44.jpg', 'https://assets.pawnamerica.com/ProductImages//43e94f0e-7a10-47ee-9fbc-161310265b54.jpg', 'https://assets.pawnamerica.com/ProductImages//0e17235f-902f-4b89-a5d5-269559b384ce.jpg', 'https://assets.pawnamerica.com/ProductImages//755c1372-cc63-4cfe-8bc2-64cd4ed671d1.jpg', 'https://assets.pawnamerica.com/ProductImages//7ce4828b-1957-4b69-9826-f52929d20bcc.jpg']"
2.00ctw Round Cut Diamond Cluster Halo Engagement Ring 10k White Gold Size 7,$1499.99,23223043140,Engagement Rings,"['Metal:White Gold', 'Metal Purity:10k', 'Metal Weight:4.5dwt / 6.99 Grams', 'Type:Engagement Ring', 'Setting Style:Cluster', 'Ring Size:7', 'Ring Face Height:13.1mm', 'Department:Women', 'Main Stone:Diamond', 'Main Stone Shape:Round', 'Main Stone Creation:Natural', 'Main Stone Quantity:9', 'Estimated Carat Weight:.87ctw', 'Diamond Color Grade:H - J', 'Diamond Clarity Grade:I1 - I3', 'Secondary Stone:Diamond', 'Secondary Stone Shape:Round', 'Secondary Stone Creation:Natural', 'Secondary Stone Quantity:24', 'Secondary Stone Estimated Carat Weight:.64ctw', 'Secondary Stone Diamond Color Grade:H - J', 'Secondary Stone Diamond Clarity Grade:I1 - I3', 'Additional Stone:Diamond', 'Additional\xa0Stone Shape:Round / Baguette', 'Additional\xa0Stone Creation:Natural', 'Additional\xa0Stone Quantity:28 / 24', 'Additional\xa0Stone Estimated Carat Weight:.10ctw / .39ctw', 'Additional\xa0Stone Diamond Color Grade:H - J', 'Additional\xa0Stone Diamond Clarity Grade:SI2 - I1 / SI2 - I2', 'Est. Total Carat Weight:2.00ctw']","['https://assets.pawnamerica.com/ProductImages//50f8577f-117f-4956-b48b-f424f2ed4c5a.jpg', 'https://assets.pawnamerica.com/ProductImages//17496a4d-5486-46e5-8521-bd33f1aa45b6.jpg', 'https://assets.pawnamerica.com/ProductImages//f163a5e4-f376-4ce6-94d3-06e421c3245c.jpg', 'https://assets.pawnamerica.com/ProductImages//b63e1dc1-7e97-474b-8fd8-b6a04652d71b.jpg', 'https://assets.pawnamerica.com/ProductImages//3fd6f7c0-f3b8-4db9-a151-e90c96c44059.jpg', 'https://assets.pawnamerica.com/ProductImages//11c150fe-c22f-44f8-bc95-a969be193907.jpg', 'https://assets.pawnamerica.com/ProductImages//66ce3e78-1775-4d86-9cf1-b0820e543dbb.jpg']"
.21ct Round Cut Diamond Solitaire Engagement Ring 14k Yellow Gold Size 5.75,$299.99,24223022576,Engagement Rings,"['Metal:Yellow Gold', 'Metal Purity:14k', 'Metal Weight:1.5dwt / 2.33 Grams', 'Type:Engagement Ring', 'Setting Style:Solitaire', 'Ring Size:5.75', 'Ring Face Height:6.9mm', 'Department:Women', 'Main Stone:Diamond', 'Main Stone Shape:Round', 'Main Stone Creation:Natural', 'Number of Diamonds:1', 'Diamond Color Grade:G', 'Diamond Clarity Grade:Included (I1 - I2)', 'Main Stone Width:3.89mm', 'Est. Total Carat Weight:0.21ct']","['https://assets.pawnamerica.com/ProductImages//1f6f2b17-54f4-453a-b640-ce56e6200e40.jpg', 'https://assets.pawnamerica.com/ProductImages//1473f88e-81d2-4bef-b782-5df31a9ead1b.jpg', 'https://assets.pawnamerica.com/ProductImages//c96cf10a-dad8-4726-a35d-81db3ed5f2b8.jpg', 'https://assets.pawnamerica.com/ProductImages//a2d1c348-2b5a-4ec6-8e74-7c4b9e8ff08d.jpg', 'https://assets.pawnamerica.com/ProductImages//4c98ed91-c523-4b52-a94d-8d9b9406167b.jpg', 'https://assets.pawnamerica.com/ProductImages//ab90c0b7-8ae2-4e0d-a519-e0d37d705bbd.jpg']"
1.68ctw Round Cut Diamond Crisscross Statement Ring 14k Yellow Gold Size 10.25,$899.99,23521014045,Rings,"['Metal:Yellow Gold', 'Metal Purity:14k (tested)', 'Metal Weight:4.4dwt / 6.84 Grams', 'Type:Ring', 'Setting Style:Cluster', 'Style:Crisscross', 'Ring Size:10.25', 'Ring Face Height:13.8mm', 'Department:Women', 'Main Stone:Diamond', 'Main Stone Shape:Round', 'Main Stone Creation:Natural', 'Main Stone Qty:149', 'Diamond Color Grade:J - L', 'Diamond Clarity Grade:SI2 - I2', 'Est. Total Carat Weight:1.68ctw']","['https://assets.pawnamerica.com/ProductImages//c6488b3f-666c-401e-9316-afdaf77e067a.jpg', 'https://assets.pawnamerica.com/ProductImages//e1930078-bc5f-409e-b2b3-0149ddcb19a1.jpg', 'https://assets.pawnamerica.com/ProductImages//d1a083bf-fbee-4ddc-ba85-883126dab607.jpg', 'https://assets.pawnamerica.com/ProductImages//33b77c39-ab13-453f-8a44-b5ef567f5e18.jpg', 'https://assets.pawnamerica.com/ProductImages//7aae32f6-539f-4455-8532-43d880f1a4e9.jpg', 'https://assets.pawnamerica.com/ProductImages//133bcf89-326d-4207-9100-c56d115077fc.jpg']"
Tudor Ranger 39mm Black Dial Automatic Stainless Steel Men's Wristwatch,$2399.99,23222061206,Wristwatches,"['Brand:TUDOR', 'Model:TUDOR Ranger', 'Reference Number:79950', 'Type:Wristwatch', 'Department:Men', 'Style:Luxury', 'Movement:Mechanical (Automatic)', 'Dial Color:Black', 'Bezel Color:Silver', 'Bezel Type:Fixed', 'Display:Analog', 'Indices:Arabic Numerals', 'Case Color:Silver', 'Case Material:Stainless Steel', 'Case Finish:Brushed', 'Case Size:39 mm', 'Case Thickness:12 mm', 'Watch Shape:Round', 'Water Resistance:100 m (10 ATM)', 'Band/Strap:Bracelet', 'Closure:Double-Locking Fold-Over Clasp', 'Band Width:20 mm', 'Max Wrist Size:7.26-7.5 in', 'With Manual/Booklet:Yes', 'Band Color:Silver', 'Band Material:Stainless Steel', 'With Original Box/Packaging:Yes', 'Caseback:Solid']","['https://assets.pawnamerica.com/ProductImages//d235782f-25e4-442f-95df-b65adb5ee647.jpg', 'https://assets.pawnamerica.com/ProductImages//f84833cc-a965-4d0e-a1e6-8b8632cd14c3.jpg', 'https://assets.pawnamerica.com/ProductImages//c4a8c7a5-8c2e-4f70-808a-cb3d328c65fb.jpg', 'https://assets.pawnamerica.com/ProductImages//f0fa9ebc-720a-41d3-97df-0462a8401f5d.jpg', 'https://assets.pawnamerica.com/ProductImages//1ef51d1c-b05c-418e-bf2d-1adad0359225.jpg', 'https://assets.pawnamerica.com/ProductImages//1b364ff3-7865-4db1-92e2-516ab6a57da2.jpg', 'https://assets.pawnamerica.com/ProductImages//469b935e-cc69-44d9-a5eb-d0b8a68ca915.JPG']"
.49ctw Baguette Cut Diamond Cluster Halo Engagement Ring 14k White Gold Size 7.5,$499.99,25426043218,Engagement Rings,"['Brand:Helzberg', 'Metal:White Gold', 'Metal Purity:14k', 'Metal Weight:1.6dwt / 2.48 Grams', 'Type:Engagement Ring', 'Setting Style:Cluster / Halo', 'Ring Size:7.5', 'Ring Face Height:7.9mm', 'Department:Women', 'Main Stone:Diamond', 'Main Stone Shape:Baguette', 'Main Stone Creation:Natural', 'Main Stone Quantity:6', 'Estimated Carat Weight:0.19ctw', 'Diamond Color Grade:G', 'Diamond Clarity Grade:VS2 - SI1', 'Main Stone Measurement:3mm x 1.4mm', 'Secondary Stone:Diamond', 'Secondary Stone Shape:Round', 'Secondary Stone Creation:Natural', 'Secondary Stone Quantity:50', 'Secondary Stone Estimated Carat Weight:0.30ctw', 'Secondary Stone Diamond Color Grade:G', 'Secondary Stone Diamond Clarity Grade:VS2 - SI1', 'Est. Total Carat Weight:0.49ctw']","['https://assets.pawnamerica.com/ProductImages//8241a32d-26e5-4f6c-a9b0-715680c59a3a.jpg', 'https://assets.pawnamerica.com/ProductImages//cba481fa-f15b-4a29-a787-60cc1504e3d6.jpg', 'https://assets.pawnamerica.com/ProductImages//d5e3c385-1bbe-48d8-839c-f0d93b0e6c61.jpg', 'https://assets.pawnamerica.com/ProductImages//ec4b5018-2c39-449c-b6bd-3c5f2bd42ee6.jpg', 'https://assets.pawnamerica.com/ProductImages//cac7604a-2962-4198-a4ec-0b7978e1de80.jpg', 'https://assets.pawnamerica.com/ProductImages//1cae20d5-a9c6-4ecd-976a-80b3a236ba60.jpg']"
.31ctw Round Cut Diamond Halo Engagement Ring 10k Rose Gold Size 9.75,$299.99,90218007936,Engagement Rings,"['Metal:Rose Gold', 'Metal Purity:10k (tested)', 'Metal Weight:1.8dwt / 2.79 Grams', 'Type:Engagement Ring', 'Setting Style:Halo', 'Ring Size:9.75', 'Ring Face Height:8.5mm', 'Department:Women', 'Main Stone:Diamond', 'Main Stone Shape:Round', 'Main Stone Creation:Natural', 'Main Stone Quantity:1', 'Estimated Carat Weight:0.21ct', 'Diamond Color Grade:H - I', 'Diamond Clarity Grade:Included (I1)', 'Main Stone Width:3.86mm', 'Secondary Stone:Diamond', 'Secondary Stone Shape:Round', 'Secondary Stone Creation:Natural', 'Secondary Stone Quantity:56', 'Secondary Stone Estimated Carat Weight:0.10ctw', 'Secondary Stone Diamond Color Grade:I - J', 'Secondary Stone Diamond Clarity Grade:Slightly Included (SI1)', 'Est. Total Carat Weight:0.31ctw']","['https://assets.pawnamerica.com/ProductImages//cd75374b-dd1b-4ace-b107-f383f5002de4.jpg', 'https://assets.pawnamerica.com/ProductImages//4f4312a9-afc4-45a8-a391-7f9db83eb123.jpg', 'https://assets.pawnamerica.com/ProductImages//c7e99dc3-6496-446c-9043-c091f6f97318.jpg', 'https://assets.pawnamerica.com/ProductImages//d9ce5e56-3579-4b52-b92c-6237c6c079ca.jpg', 'https://assets.pawnamerica.com/ProductImages//fc986221-591c-4ecf-982d-fa3d2d6a90b5.jpg', 'https://assets.pawnamerica.com/ProductImages//41d32ba1-04e5-40db-acd6-87a161b356a8.jpg']"
.30ctw Diamond Solitaire with Accents Wedding Band Ring 14k White Gold Size 6.25,$499.99,23221048337,Wedding & Anniversary Bands,"['Metal:White Gold', 'Metal Purity:14k', 'Metal Weight:3.7dwt / 5.75 Grams', 'Type:Wedding/Anniversary Band', 'Setting Style:Solitaire with Accents', 'Ring Size:6.25', 'Ring Face Height:8.7mm', 'Department:Unisex Adults', 'Main Stone:Diamond', 'Main Stone Shape:Round', 'Main Stone Creation:Natural', 'Main Stone Quantity:1', 'Estimated Carat Weight:.17ct', 'Diamond Color Grade:H - I', 'Diamond Clarity Grade:Included (I1 - I2)', 'Secondary Stone:Diamond', 'Secondary Stone Shape:Round', 'Secondary Stone Creation:Natural', 'Secondary Stone Quantity:6', 'Secondary Stone Estimated Carat Weight:.13ctw', 'Secondary Stone Diamond Color Grade:H - J', 'Secondary Stone Diamond Clarity Grade:SI2 - I1', 'Est. Total Carat Weight:.30ctw']","['https://assets.pawnamerica.com/ProductImages//655669e0-a5a3-4769-9a8e-3a53c430fdd5.jpg', 'https://assets.pawnamerica.com/ProductImages//b2cb9224-330f-4b4e-846e-d5682213479c.jpg', 'https://assets.pawnamerica.com/ProductImages//fb3dd8b7-9bf8-4a73-8265-df85c7568087.jpg', 'https://assets.pawnamerica.com/ProductImages//2c98c0ee-0470-4b79-8009-150a0219233b.jpg', 'https://assets.pawnamerica.com/ProductImages//f497ff3d-5d7b-404b-8fe1-569b7bbe9818.jpg', 'https://assets.pawnamerica.com/ProductImages//76b33edd-2d79-461c-96c7-a4376a08bdbf.jpg']"
.26ct Round Cut Diamond Solitaire Engagement Ring 14k Yellow Gold Size 8,$499.99,24122034342,Engagement Rings,"['Metal:Yellow Gold', 'Metal Purity:14k', 'Metal Weight:2.3dwt / 3.57 Grams', 'Type:Engagement Ring', 'Ring Size:8', 'Ring Face Height:4.6mm', 'Department:Women', 'Main Stone:Diamond', 'Main Stone Shape:Round', 'Main Stone Creation:Natural', 'Main Stone Quantity:1', 'Diamond Color Grade:G - H', 'Diamond Clarity Grade:SI1 - SI2', 'Est. Total Carat Weight:.26ct']","['https://assets.pawnamerica.com/ProductImages//1d4bb243-10e3-41ab-859c-0a73e10f9b0e.jpg', 'https://assets.pawnamerica.com/ProductImages//2a058c4f-f897-4572-8b19-eeffe6ae3316.jpg', 'https://assets.pawnamerica.com/ProductImages//8b9fa1fb-6bd8-46f5-b409-270c0751502a.jpg', 'https://assets.pawnamerica.com/ProductImages//2e141f50-1766-4e45-902f-8e0848bb680f.jpg', 'https://assets.pawnamerica.com/ProductImages//227c68ca-1b8c-4693-a36c-4f32184b5a57.jpg', 'https://assets.pawnamerica.com/ProductImages//b0a3ab32-2912-4215-955d-5f19069c2498.jpg']"
Imitation Lapis Lazuli Beaded Hoop Pair Earrings 18k Yellow Gold 7.30 Grams,$699.99,23222062455,Earrings,"['Metal:Yellow Gold', 'Metal Purity:18k', 'Metal Weight:4.7dwt / 7.30 Grams', 'Type:Earrings', 'Style:Hoop', 'Setting:Beaded', 'Closure:Snap', 'Main Stone:Lapis Lazuli', 'Main Stone Shape:Round', 'Main Stone Creation:Simulated', 'Main Stone Color:Blue', 'Main Stone Quantity:30', 'Main Stone Width:3.21mm', 'Gemstone Clarity Grade:Opaque', 'Earring Measurement:27mm x 6.4mm', 'Country/Region of Manufacture:Italy']","['https://assets.pawnamerica.com/ProductImages//3b54f46c-c5c3-4153-9e2a-2a269a48ac10.jpg', 'https://assets.pawnamerica.com/ProductImages//6c4cbc3d-42cc-4392-8439-6d51064766af.jpg', 'https://assets.pawnamerica.com/ProductImages//9fbaf12d-3a4f-4c95-be92-70d5b6f5d15f.jpg', 'https://assets.pawnamerica.com/ProductImages//71fa81d6-ca93-4684-b71d-5aab9a9b578c.jpg', 'https://assets.pawnamerica.com/ProductImages//c0e2ec68-5004-4a6f-a70d-e17ea2f6e7d8.jpg']"
.19ctw Round Diamond Cluster Pendant w/o Chain 14k Multi-Tone Gold 5.75 Grams,$599.99,23222062467,Necklaces & Pendants,"['Metal:Multi-Tone Gold White & Yellow', 'Metal Purity:14k & 18k (Tested)', 'Metal Weight:3.7dwt / 5.75 Grams', 'Style:Statement', 'Type:Pendant', 'Setting Style:Cluster', 'Chain Type:No Chain', 'Main Stone:Diamond', 'Main Stone Shape:Round', 'Main Stone Creation:Natural', 'Main Stone Quantity:25', 'Diamond Color Grade:H - J', 'Diamond Clarity Grade:SI2 - I1', 'Est. Total Carat Weight:.19ctw', 'Pendant Measurement:23.3mm x 16.1mm']","['https://assets.pawnamerica.com/ProductImages//aad1d2eb-e6b3-4aac-84f5-0117ff188e4e.jpg', 'https://assets.pawnamerica.com/ProductImages//906ff029-f805-40e7-bfa2-c8d2abd20097.jpg', 'https://assets.pawnamerica.com/ProductImages//aafac1aa-1b1c-45ee-b0ce-6c4cd73ebc63.jpg', 'https://assets.pawnamerica.com/ProductImages//9c6a51ff-ce18-44f3-8fbc-841f4b31ddbc.jpg', 'https://assets.pawnamerica.com/ProductImages//d5fe84d1-520d-4199-87ec-47f60b481e29.jpg']"
21.9mm Open Heart Shaped Pendant without Chain 18k Yellow Gold 1.24 Grams,$134.99,24121035800,Necklaces & Pendants,"['Metal:Yellow Gold', 'Metal Purity:18k', 'Metal Weight:.8dwt / 1.24 Grams', 'Style:Statement', 'Type:Pendant', 'Pendant Shape:Heart', 'Chain Type:No Stone', 'Theme:Love', 'Pendant\xa0Measurement:18.6mm x 21.9mm']","['https://assets.pawnamerica.com/ProductImages//01f08cb2-efa4-4ee2-9f6d-de50ad831693.jpg', 'https://assets.pawnamerica.com/ProductImages//467d8c0c-b9ab-4e29-afb8-c37c52bc617d.jpg', 'https://assets.pawnamerica.com/ProductImages//7ed30760-9a4b-4f1b-98f1-8187e24b8dc5.jpg', 'https://assets.pawnamerica.com/ProductImages//edca5106-0255-47eb-b806-da07ebf34585.jpg', 'https://assets.pawnamerica.com/ProductImages//6e01ac91-99ec-45f4-8c78-f6b8666403ef.jpg']"
"14.3mm Diamond-Cut Patterned 7"" Bangle Bracelet 14k Yellow Gold 20.37 Grams",$1469.99,24121035799,Bracelets & Charms,"['Metal:Yellow Gold', 'Metal Purity:14k', 'Metal Weight:13.1dwt / 20.37 Grams', 'Style:Bangle', 'Type:Bracelet', 'Closure:Slide', 'Bracelet Measurement:7"" Length / 14.3mm Width']","['https://assets.pawnamerica.com/ProductImages//41265a97-d859-420b-9602-bbfc86bc909e.jpg', 'https://assets.pawnamerica.com/ProductImages//26311954-bd14-4759-8a58-4de0e7d76094.jpg', 'https://assets.pawnamerica.com/ProductImages//5939defa-beaf-4146-9d5d-454bf06a18dc.jpg', 'https://assets.pawnamerica.com/ProductImages//b98825c1-942b-4ad8-91c2-0597558af83d.jpg', 'https://assets.pawnamerica.com/ProductImages//fa0b891d-0e91-4ae1-8e3a-7bd4c28d3956.jpg']"
"7.4mm Figaro Link Chain 22"" Necklace Sterling Silver Italy 28.30 Grams",$59.99,24121035795,Necklaces & Pendants,"['Metal:Sterling Silver', 'Metal Purity:925', 'Metal Weight:18.2dwt / 28.30 Grams', 'Style:Chain', 'Type:Necklace', 'Chain Type:Figaro', 'Closure:Lobster', 'Country/Region of Manufacture:Italy', 'Necklace Measurement:22"" Length / 7.4mm Width']","['https://assets.pawnamerica.com/ProductImages//5bba9cbb-8863-4e8c-87df-f8a4e775c480.jpg', 'https://assets.pawnamerica.com/ProductImages//778470b2-0802-43ed-9692-69cde4c2faaa.jpg', 'https://assets.pawnamerica.com/ProductImages//74cecde9-2217-4e8a-8ae2-b4ea0ba41a70.jpg', 'https://assets.pawnamerica.com/ProductImages//8ca9917f-d611-41c1-b5cf-1dbdef19b1d9.jpg', 'https://assets.pawnamerica.com/ProductImages//9fe1d0cc-5870-48c5-aeb3-306d6977114e.jpg']"
"1.1mm Serpentine Chain 15"" Choker Necklace 14k Yellow Gold Italy 1.86 Grams",$139.99,24123028881,Necklaces & Pendants,"['Metal:Yellow Gold', 'Metal Purity:14k', 'Metal Weight:1.2dwt / 1.86 Grams', 'Style:Choker', 'Type:Necklace', 'Chain Type:Serpentine', 'Closure:Spring Ring', 'Country/Region of Manufacture:Italy', 'Necklace Measurement:15"" Length / 1.1mm Width']","['https://assets.pawnamerica.com/ProductImages//9b3e8928-373c-490c-969d-dcb15fef26cd.jpg', 'https://assets.pawnamerica.com/ProductImages//ab2fbc8d-82c4-485d-8cc3-7621c049c9b9.jpg', 'https://assets.pawnamerica.com/ProductImages//a2cf4147-f255-45ec-84d1-42d936fd1972.jpg', 'https://assets.pawnamerica.com/ProductImages//f2936688-da7e-4f5f-83bf-b951fa1d4a53.jpg', 'https://assets.pawnamerica.com/ProductImages//9a1de22f-64a0-44f7-8c6c-758c3d33ad5a.jpg']"
